#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0031324	Negative regulation of cellular metabolic process	13	2630	0.49	0.0172	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000283928,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000365777	GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,PPARGC1A,VDAC1,JAZF1,ATF4,SMPD1,CNR1,SRC,MTHFR
GO:0071704	Organic substance metabolic process	23	7755	0.27	0.0188	9606.ENSP00000227868,9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000283928,9606.ENSP00000286621,9606.ENSP00000309757,9606.ENSP00000325421,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000368646,9606.ENSP00000384262,9606.ENSP00000418525,9606.ENSP00000440485	PDHX,GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,SLC9A1,PPARGC1A,VDAC1,JAZF1,ADK,LPL,PARL,ATF4,SMPD1,SGK1,IRAK1,SRC,MTHFR,PRDX4,HPSE,MME,PSMD9
GO:0009605	Response to external stimulus	12	2310	0.52	0.0204	9606.ENSP00000229239,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000436455,9606.ENSP00000440045	GAPDH,SLC9A1,PPARGC1A,PRDX2,LPL,ATF4,CNR1,IRAK1,SRC,MTHFR,NUCB2,ATP2A2
GO:0009966	Regulation of signal transduction	14	3107	0.45	0.0204	9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000263774,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000325421,9606.ENSP00000340409,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000370527,9606.ENSP00000384262,9606.ENSP00000440485	MAD2L2,PEBP1,SMAD7,NDUFS3,SLC9A1,PPARGC1A,PRDX2,PARL,SMPD1,IRAK1,SRC,RCAN1,HPSE,PSMD9
GO:0010243	Response to organonitrogen compound	8	987	0.71	0.0204	9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000365777	SLC9A1,PPARGC1A,LPL,ATF4,SMPD1,CNR1,SRC,MTHFR
GO:0032268	Regulation of cellular protein metabolic process	13	2693	0.48	0.0204	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000370527	GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,PPARGC1A,PRDX2,ATF4,SMPD1,IRAK1,SRC,MTHFR,RCAN1
GO:0071398	Cellular response to fatty acid	3	58	1.51	0.0204	9606.ENSP00000264867,9606.ENSP00000309757,9606.ENSP00000362680	PPARGC1A,LPL,SRC
GO:0060548	Negative regulation of cell death	8	999	0.7	0.0213	9606.ENSP00000263774,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000325421,9606.ENSP00000336790,9606.ENSP00000358997,9606.ENSP00000362680	NDUFS3,SLC9A1,PPARGC1A,PRDX2,PARL,ATF4,IRAK1,SRC
GO:1902532	Negative regulation of intracellular signal transduction	6	508	0.87	0.0217	9606.ENSP00000261313,9606.ENSP00000263774,9606.ENSP00000325421,9606.ENSP00000340409,9606.ENSP00000362680,9606.ENSP00000370527	PEBP1,NDUFS3,PARL,SMPD1,SRC,RCAN1
GO:0001817	Regulation of cytokine production	7	742	0.77	0.0219	9606.ENSP00000229239,9606.ENSP00000262158,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000384262	GAPDH,SMAD7,LPL,ATF4,IRAK1,SRC,HPSE
GO:0032787	Monocarboxylic acid metabolic process	6	515	0.87	0.0227	9606.ENSP00000227868,9606.ENSP00000229239,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000309757,9606.ENSP00000336790	PDHX,GAPDH,PPARGC1A,VDAC1,LPL,ATF4
GO:0043433	Negative regulation of dna-binding transcription factor activity	4	166	1.18	0.0227	9606.ENSP00000235310,9606.ENSP00000262158,9606.ENSP00000301522,9606.ENSP00000358997	MAD2L2,SMAD7,PRDX2,IRAK1
GO:0009894	Regulation of catabolic process	8	1038	0.69	0.0261	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000262158,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000325421,9606.ENSP00000358513,9606.ENSP00000440485	GAPDH,MAD2L2,SMAD7,PPARGC1A,VDAC1,PARL,CNR1,PSMD9
GO:0051128	Regulation of cellular component organization	12	2402	0.5	0.0267	9606.ENSP00000235310,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263774,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000325421,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000365777	MAD2L2,SMAD7,XRCC1,NDUFS3,SLC9A1,PPARGC1A,VDAC1,PARL,SGK1,CNR1,SRC,MTHFR
GO:0010944	Negative regulation of transcription by competitive promoter binding	2	11	2.06	0.0282	9606.ENSP00000235310,9606.ENSP00000262158	MAD2L2,SMAD7
GO:0031323	Regulation of cellular metabolic process	20	6239	0.31	0.0290	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000283928,9606.ENSP00000301522,9606.ENSP00000325421,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000370527,9606.ENSP00000440485	GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,SLC9A1,PPARGC1A,VDAC1,JAZF1,PRDX2,PARL,ATF4,SMPD1,SGK1,CNR1,IRAK1,SRC,MTHFR,RCAN1,PSMD9
GO:0006090	Pyruvate metabolic process	3	69	1.44	0.0293	9606.ENSP00000227868,9606.ENSP00000229239,9606.ENSP00000265333	PDHX,GAPDH,VDAC1
GO:0050794	Regulation of cellular process	27	10932	0.19	0.0314	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263774,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000283928,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000325421,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000368646,9606.ENSP00000370527,9606.ENSP00000384262,9606.ENSP00000418525,9606.ENSP00000436455,9606.ENSP00000440045,9606.ENSP00000440485	GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,NDUFS3,SLC9A1,PPARGC1A,VDAC1,JAZF1,PRDX2,LPL,PARL,ATF4,SMPD1,SGK1,CNR1,IRAK1,SRC,MTHFR,PRDX4,RCAN1,HPSE,MME,NUCB2,ATP2A2,PSMD9
GO:0051094	Positive regulation of developmental process	9	1389	0.61	0.0319	9606.ENSP00000235310,9606.ENSP00000262158,9606.ENSP00000264867,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000384262,9606.ENSP00000418525	MAD2L2,SMAD7,PPARGC1A,LPL,ATF4,CNR1,SRC,HPSE,MME
GO:0043086	Negative regulation of catalytic activity	7	807	0.74	0.0322	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000340409,9606.ENSP00000358513,9606.ENSP00000362680	GAPDH,MAD2L2,PEBP1,SMAD7,SMPD1,CNR1,SRC
GO:0023052	Signaling	18	5239	0.34	0.0335	9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000368646,9606.ENSP00000370527,9606.ENSP00000436455,9606.ENSP00000440045,9606.ENSP00000440485	MAD2L2,PEBP1,SMAD7,SLC9A1,PPARGC1A,VDAC1,LPL,ATF4,SMPD1,SGK1,CNR1,IRAK1,SRC,PRDX4,RCAN1,NUCB2,ATP2A2,PSMD9
GO:0033044	Regulation of chromosome organization	5	359	0.94	0.0339	9606.ENSP00000235310,9606.ENSP00000262887,9606.ENSP00000264867,9606.ENSP00000362680,9606.ENSP00000365777	MAD2L2,XRCC1,PPARGC1A,SRC,MTHFR
GO:0034097	Response to cytokine	8	1101	0.66	0.0344	9606.ENSP00000229239,9606.ENSP00000262158,9606.ENSP00000264867,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000418525,9606.ENSP00000440485	GAPDH,SMAD7,PPARGC1A,IRAK1,SRC,MTHFR,MME,PSMD9
GO:0044283	Small molecule biosynthetic process	6	572	0.82	0.0344	9606.ENSP00000229239,9606.ENSP00000264867,9606.ENSP00000286621,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000365777	GAPDH,PPARGC1A,ADK,LPL,ATF4,MTHFR
GO:0007154	Cell communication	18	5320	0.33	0.0376	9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000368646,9606.ENSP00000370527,9606.ENSP00000436455,9606.ENSP00000440045,9606.ENSP00000440485	MAD2L2,PEBP1,SMAD7,SLC9A1,PPARGC1A,VDAC1,LPL,ATF4,SMPD1,SGK1,CNR1,IRAK1,SRC,PRDX4,RCAN1,NUCB2,ATP2A2,PSMD9
GO:0032502	Developmental process	19	5841	0.31	0.0376	9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263774,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000293599,9606.ENSP00000301522,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000368646,9606.ENSP00000384262,9606.ENSP00000418525,9606.ENSP00000440045	SMAD7,XRCC1,NDUFS3,SLC9A1,PPARGC1A,VDAC1,AQP5,PRDX2,ATF4,SMPD1,SGK1,CNR1,IRAK1,SRC,MTHFR,PRDX4,HPSE,MME,ATP2A2
GO:0044057	Regulation of system process	6	592	0.81	0.0376	9606.ENSP00000262158,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000356832,9606.ENSP00000362680,9606.ENSP00000440045	SMAD7,SLC9A1,PPARGC1A,SGK1,SRC,ATP2A2
GO:0048878	Chemical homeostasis	8	1124	0.65	0.0376	9606.ENSP00000262158,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000440045	SMAD7,SLC9A1,PPARGC1A,LPL,ATF4,CNR1,SRC,ATP2A2
GO:0051049	Regulation of transport	10	1776	0.55	0.0376	9606.ENSP00000229239,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000325421,9606.ENSP00000336790,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000440045,9606.ENSP00000440485	GAPDH,SLC9A1,PPARGC1A,PARL,ATF4,SGK1,CNR1,SRC,ATP2A2,PSMD9
GO:0051054	Positive regulation of dna metabolic process	4	200	1.1	0.0376	9606.ENSP00000235310,9606.ENSP00000262887,9606.ENSP00000264867,9606.ENSP00000362680	MAD2L2,XRCC1,PPARGC1A,SRC
GO:0055117	Regulation of cardiac muscle contraction	3	78	1.39	0.0376	9606.ENSP00000262158,9606.ENSP00000263980,9606.ENSP00000440045	SMAD7,SLC9A1,ATP2A2
GO:0060255	Regulation of macromolecule metabolic process	20	6407	0.29	0.0376	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000283928,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000325421,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000370527,9606.ENSP00000384262,9606.ENSP00000440485	GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,SLC9A1,PPARGC1A,JAZF1,PRDX2,LPL,PARL,ATF4,SMPD1,SGK1,IRAK1,SRC,MTHFR,RCAN1,HPSE,PSMD9
GO:0070555	Response to interleukin-1	4	199	1.1	0.0376	9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000440485	IRAK1,SRC,MTHFR,PSMD9
GO:0080134	Regulation of response to stress	9	1437	0.6	0.0376	9606.ENSP00000235310,9606.ENSP00000262887,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000384262,9606.ENSP00000440485	MAD2L2,XRCC1,PRDX2,LPL,ATF4,CNR1,SRC,HPSE,PSMD9
GO:0031400	Negative regulation of protein modification process	6	602	0.8	0.0393	9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000264867,9606.ENSP00000340409	MAD2L2,PEBP1,SMAD7,XRCC1,PPARGC1A,SMPD1
GO:0033993	Response to lipid	7	858	0.71	0.0393	9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000440045	PPARGC1A,PRDX2,LPL,CNR1,IRAK1,SRC,ATP2A2
GO:0043502	Regulation of muscle adaptation	3	82	1.36	0.0393	9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000440045	SLC9A1,PPARGC1A,ATP2A2
GO:0070588	Calcium ion transmembrane transport	4	207	1.09	0.0393	9606.ENSP00000265333,9606.ENSP00000325421,9606.ENSP00000358513,9606.ENSP00000440045	VDAC1,PARL,CNR1,ATP2A2
GO:1902531	Regulation of intracellular signal transduction	10	1807	0.54	0.0393	9606.ENSP00000261313,9606.ENSP00000263774,9606.ENSP00000263980,9606.ENSP00000301522,9606.ENSP00000325421,9606.ENSP00000340409,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000370527,9606.ENSP00000384262	PEBP1,NDUFS3,SLC9A1,PRDX2,PARL,SMPD1,IRAK1,SRC,RCAN1,HPSE
GO:0007165	Signal transduction	17	4876	0.34	0.0413	9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000368646,9606.ENSP00000370527,9606.ENSP00000436455,9606.ENSP00000440045,9606.ENSP00000440485	MAD2L2,PEBP1,SMAD7,SLC9A1,PPARGC1A,LPL,ATF4,SMPD1,SGK1,CNR1,IRAK1,SRC,PRDX4,RCAN1,NUCB2,ATP2A2,PSMD9
GO:0048856	Anatomical structure development	18	5402	0.32	0.0417	9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263774,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000293599,9606.ENSP00000301522,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000368646,9606.ENSP00000384262,9606.ENSP00000418525,9606.ENSP00000440045	SMAD7,XRCC1,NDUFS3,SLC9A1,PPARGC1A,VDAC1,AQP5,PRDX2,ATF4,SMPD1,SGK1,CNR1,SRC,MTHFR,PRDX4,HPSE,MME,ATP2A2
GO:0071871	Response to epinephrine	2	16	1.9	0.0417	9606.ENSP00000263980,9606.ENSP00000264867	SLC9A1,PPARGC1A
GO:0008015	Blood circulation	5	394	0.9	0.0422	9606.ENSP00000263980,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000418525	SLC9A1,SGK1,CNR1,SRC,MME
GO:0010639	Negative regulation of organelle organization	5	395	0.9	0.0423	9606.ENSP00000235310,9606.ENSP00000262887,9606.ENSP00000264867,9606.ENSP00000325421,9606.ENSP00000362680	MAD2L2,XRCC1,PPARGC1A,PARL,SRC
GO:0048731	System development	16	4426	0.36	0.0450	9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263774,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000293599,9606.ENSP00000301522,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000368646,9606.ENSP00000384262,9606.ENSP00000418525	SMAD7,XRCC1,NDUFS3,SLC9A1,PPARGC1A,AQP5,PRDX2,ATF4,SMPD1,SGK1,CNR1,SRC,MTHFR,PRDX4,HPSE,MME
GO:0051444	Negative regulation of ubiquitin-protein transferase activity	2	17	1.87	0.0450	9606.ENSP00000235310,9606.ENSP00000262158	MAD2L2,SMAD7
GO:0043066	Negative regulation of apoptotic process	7	893	0.69	0.0458	9606.ENSP00000263774,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000325421,9606.ENSP00000358997,9606.ENSP00000362680	NDUFS3,SLC9A1,PPARGC1A,PRDX2,PARL,IRAK1,SRC
GO:0019725	Cellular homeostasis	7	895	0.69	0.0460	9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000336790,9606.ENSP00000358513,9606.ENSP00000368646,9606.ENSP00000440045	SLC9A1,PPARGC1A,PRDX2,ATF4,CNR1,PRDX4,ATP2A2
GO:0080090	Regulation of primary metabolic process	19	6032	0.3	0.0477	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000283928,9606.ENSP00000301522,9606.ENSP00000325421,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000370527,9606.ENSP00000440485	GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,SLC9A1,PPARGC1A,JAZF1,PRDX2,PARL,ATF4,SMPD1,SGK1,CNR1,IRAK1,SRC,MTHFR,RCAN1,PSMD9
GO:0014070	Response to organic cyclic compound	7	911	0.69	0.0491	9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000365777	SLC9A1,PPARGC1A,ATF4,SMPD1,CNR1,SRC,MTHFR
