#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0043167	Ion binding	81	6188	0.18	0.0014	9606.ENSP00000200676,9606.ENSP00000215832,9606.ENSP00000216075,9606.ENSP00000216181,9606.ENSP00000216862,9606.ENSP00000222572,9606.ENSP00000225275,9606.ENSP00000228434,9606.ENSP00000256104,9606.ENSP00000259486,9606.ENSP00000260356,9606.ENSP00000261769,9606.ENSP00000263317,9606.ENSP00000264717,9606.ENSP00000266085,9606.ENSP00000268035,9606.ENSP00000278616,9606.ENSP00000283928,9606.ENSP00000284031,9606.ENSP00000285407,9606.ENSP00000288266,9606.ENSP00000298352,9606.ENSP00000304767,9606.ENSP00000305651,9606.ENSP00000306124,9606.ENSP00000306884,9606.ENSP00000308208,9606.ENSP00000309757,9606.ENSP00000310036,9606.ENSP00000311005,9606.ENSP00000312987,9606.ENSP00000314897,9606.ENSP00000321334,9606.ENSP00000322898,9606.ENSP00000325548,9606.ENSP00000331831,9606.ENSP00000336762,9606.ENSP00000337332,9606.ENSP00000339916,9606.ENSP00000345708,9606.ENSP00000346148,9606.ENSP00000351908,9606.ENSP00000354511,9606.ENSP00000354995,9606.ENSP00000356438,9606.ENSP00000356515,9606.ENSP00000356729,9606.ENSP00000356832,9606.ENSP00000357726,9606.ENSP00000360247,9606.ENSP00000360250,9606.ENSP00000360997,9606.ENSP00000362057,9606.ENSP00000362463,9606.ENSP00000363822,9606.ENSP00000363827,9606.ENSP00000363973,9606.ENSP00000365256,9606.ENSP00000365777,9606.ENSP00000366395,9606.ENSP00000371067,9606.ENSP00000377372,9606.ENSP00000379256,9606.ENSP00000380365,9606.ENSP00000383364,9606.ENSP00000384906,9606.ENSP00000384957,9606.ENSP00000385834,9606.ENSP00000390651,9606.ENSP00000393312,9606.ENSP00000398048,9606.ENSP00000400175,9606.ENSP00000401720,9606.ENSP00000418525,9606.ENSP00000418823,9606.ENSP00000419313,9606.ENSP00000477707,9606.ENSP00000478253,9606.ENSP00000478570,9606.ENSP00000479617,9606.ENSP00000483018	CETP,MAPK1,MIOX,MYH9,CYP24A1,PON2,MPO,CD69,FABP4,ENPP2,THBS1,CDH1,NOX4,GCKR,TIMP3,IGF1R,ATM,JAZF1,DDAH1,KLF10,APPL1,NGB,P2RY1,CXCL10,PRKCE,CXCL11,MMP14,LPL,CD34,MAPK7,HNF4A,ANGPT2,LPA,EBF1,CNDP2,GAS6,ANG,SIRT6,LIMK2,KCNJ11,PRKAA1,MAP3K5,COMT,ABCG1,PTGS2,UTRN,FMO3,SGK1,S100A12,CYP2J2,ENTPD1,ADAMTS13,NOX1,GLO1,AR,HSPG2,ALPL,CLCN5,MTHFR,SYVN1,JAK2,GAP43,NCALD,RGN,PLA2G2A,SAA1,F11,TF,IRAK4,FGFR1,ALPK1,RHOA,GK,MME,FTO,TRPC1,NR1H3,MTHFD1L,VEGFA,UHRF1,ABO
GO:0001664	G protein-coupled receptor binding	12	294	0.67	0.0018	9606.ENSP00000304767,9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000351671,9606.ENSP00000354901,9606.ENSP00000364683,9606.ENSP00000368683,9606.ENSP00000371067,9606.ENSP00000384364,9606.ENSP00000384906,9606.ENSP00000419422,9606.ENSP00000474412	P2RY1,CXCL10,CXCL11,CCL20,CXCL9,BAMBI,EDN1,JAK2,NPY,SAA1,AGTR1,CCL5
GO:0008083	Growth factor activity	9	161	0.81	0.0020	9606.ENSP00000221930,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000355370,9606.ENSP00000368104,9606.ENSP00000376865,9606.ENSP00000397297,9606.ENSP00000414303,9606.ENSP00000478570	TGFB1,PDGFB,PDGFA,CNTF,BMP2,PDGFD,NTF3,BDNF,VEGFA
GO:0005497	Androgen binding	3	4	1.94	0.0024	9606.ENSP00000297785,9606.ENSP00000363822,9606.ENSP00000369816	ALDH1A1,AR,SHBG
GO:0072341	Modified amino acid binding	7	90	0.95	0.0024	9606.ENSP00000260356,9606.ENSP00000263317,9606.ENSP00000288266,9606.ENSP00000331831,9606.ENSP00000365777,9606.ENSP00000377372,9606.ENSP00000418525	THBS1,NOX4,APPL1,GAS6,MTHFR,GAP43,MME
GO:0003824	Catalytic activity	73	5486	0.19	0.0026	9606.ENSP00000013807,9606.ENSP00000215832,9606.ENSP00000216075,9606.ENSP00000216181,9606.ENSP00000216862,9606.ENSP00000222572,9606.ENSP00000225275,9606.ENSP00000226279,9606.ENSP00000227868,9606.ENSP00000259407,9606.ENSP00000259486,9606.ENSP00000263317,9606.ENSP00000263774,9606.ENSP00000268035,9606.ENSP00000272645,9606.ENSP00000278616,9606.ENSP00000278840,9606.ENSP00000281382,9606.ENSP00000284031,9606.ENSP00000292303,9606.ENSP00000297785,9606.ENSP00000301522,9606.ENSP00000306124,9606.ENSP00000308208,9606.ENSP00000309757,9606.ENSP00000310520,9606.ENSP00000311005,9606.ENSP00000315011,9606.ENSP00000321334,9606.ENSP00000325548,9606.ENSP00000336762,9606.ENSP00000337332,9606.ENSP00000339916,9606.ENSP00000346148,9606.ENSP00000349860,9606.ENSP00000351908,9606.ENSP00000354511,9606.ENSP00000354995,9606.ENSP00000356438,9606.ENSP00000356729,9606.ENSP00000356832,9606.ENSP00000360247,9606.ENSP00000360250,9606.ENSP00000360997,9606.ENSP00000361021,9606.ENSP00000362057,9606.ENSP00000362463,9606.ENSP00000363641,9606.ENSP00000363973,9606.ENSP00000365777,9606.ENSP00000366395,9606.ENSP00000368104,9606.ENSP00000369442,9606.ENSP00000371067,9606.ENSP00000375844,9606.ENSP00000377192,9606.ENSP00000378046,9606.ENSP00000380365,9606.ENSP00000383232,9606.ENSP00000383364,9606.ENSP00000384262,9606.ENSP00000384957,9606.ENSP00000390651,9606.ENSP00000393312,9606.ENSP00000398048,9606.ENSP00000400175,9606.ENSP00000401720,9606.ENSP00000418525,9606.ENSP00000418823,9606.ENSP00000474412,9606.ENSP00000478253,9606.ENSP00000479617,9606.ENSP00000483018	ERCC1,MAPK1,MIOX,MYH9,CYP24A1,PON2,MPO,CD38,PDHX,BAAT,ENPP2,NOX4,NDUFS3,IGF1R,POLR2D,ATM,FADS2,PIGF,DDAH1,CCR5,ALDH1A1,PRDX2,PRKCE,MMP14,LPL,ERCC4,MAPK7,EDNRA,LPA,CNDP2,ANG,SIRT6,LIMK2,PRKAA1,GFPT1,MAP3K5,COMT,ABCG1,PTGS2,FMO3,SGK1,CYP2J2,ENTPD1,ADAMTS13,PTEN,NOX1,GLO1,TXN,ALPL,MTHFR,SYVN1,BMP2,KL,JAK2,CAPN10,G6PD,FKBP2,RGN,GGT1,PLA2G2A,HPSE,F11,IRAK4,FGFR1,ALPK1,RHOA,GK,MME,FTO,CCL5,MTHFD1L,UHRF1,ABO
GO:0020037	Heme binding	8	134	0.84	0.0034	9606.ENSP00000216862,9606.ENSP00000225275,9606.ENSP00000263317,9606.ENSP00000265132,9606.ENSP00000298352,9606.ENSP00000356438,9606.ENSP00000360247,9606.ENSP00000371067	CYP24A1,MPO,NOX4,AMBP,NGB,PTGS2,CYP2J2,JAK2
GO:0048248	CXCR3 chemokine receptor binding	3	5	1.84	0.0034	9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000354901	CXCL10,CXCL11,CXCL9
GO:0019901	Protein kinase binding	17	653	0.48	0.0067	9606.ENSP00000215832,9606.ENSP00000245479,9606.ENSP00000248553,9606.ENSP00000257430,9606.ENSP00000263317,9606.ENSP00000265333,9606.ENSP00000288266,9606.ENSP00000311005,9606.ENSP00000314897,9606.ENSP00000331831,9606.ENSP00000339191,9606.ENSP00000348069,9606.ENSP00000351908,9606.ENSP00000354782,9606.ENSP00000356515,9606.ENSP00000361021,9606.ENSP00000371067	MAPK1,SOX9,HSPB1,APC,NOX4,VDAC1,APPL1,MAPK7,ANGPT2,GAS6,CAV1,SREBF1,MAP3K5,CD247,UTRN,PTEN,JAK2
GO:0016491	Oxidoreductase activity	18	726	0.46	0.0072	9606.ENSP00000216075,9606.ENSP00000216862,9606.ENSP00000225275,9606.ENSP00000263317,9606.ENSP00000263774,9606.ENSP00000278840,9606.ENSP00000297785,9606.ENSP00000301522,9606.ENSP00000356438,9606.ENSP00000356729,9606.ENSP00000360247,9606.ENSP00000362057,9606.ENSP00000363641,9606.ENSP00000365777,9606.ENSP00000368104,9606.ENSP00000377192,9606.ENSP00000418823,9606.ENSP00000478253	MIOX,CYP24A1,MPO,NOX4,NDUFS3,FADS2,ALDH1A1,PRDX2,PTGS2,FMO3,CYP2J2,NOX1,TXN,MTHFR,BMP2,G6PD,FTO,MTHFD1L
GO:0097367	Carbohydrate derivative binding	37	2226	0.28	0.0077	9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000225275,9606.ENSP00000255409,9606.ENSP00000260356,9606.ENSP00000264717,9606.ENSP00000268035,9606.ENSP00000278616,9606.ENSP00000304767,9606.ENSP00000305651,9606.ENSP00000306124,9606.ENSP00000306884,9606.ENSP00000309757,9606.ENSP00000311005,9606.ENSP00000321334,9606.ENSP00000336762,9606.ENSP00000339916,9606.ENSP00000345708,9606.ENSP00000346148,9606.ENSP00000349860,9606.ENSP00000351908,9606.ENSP00000354995,9606.ENSP00000356832,9606.ENSP00000360250,9606.ENSP00000365256,9606.ENSP00000371067,9606.ENSP00000377372,9606.ENSP00000384262,9606.ENSP00000384906,9606.ENSP00000384957,9606.ENSP00000390651,9606.ENSP00000393312,9606.ENSP00000398048,9606.ENSP00000400175,9606.ENSP00000401720,9606.ENSP00000478253,9606.ENSP00000478570	MAPK1,MYH9,MPO,CHI3L1,THBS1,GCKR,IGF1R,ATM,P2RY1,CXCL10,PRKCE,CXCL11,LPL,MAPK7,LPA,ANG,LIMK2,KCNJ11,PRKAA1,GFPT1,MAP3K5,ABCG1,SGK1,ENTPD1,CLCN5,JAK2,GAP43,HPSE,SAA1,F11,IRAK4,FGFR1,ALPK1,RHOA,GK,MTHFD1L,VEGFA
GO:0008009	Chemokine activity	5	48	1.08	0.0080	9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000351671,9606.ENSP00000354901,9606.ENSP00000474412	CXCL10,CXCL11,CCL20,CXCL9,CCL5
GO:0015485	Cholesterol binding	5	49	1.07	0.0086	9606.ENSP00000200676,9606.ENSP00000339191,9606.ENSP00000354995,9606.ENSP00000426809,9606.ENSP00000477707	CETP,CAV1,ABCG1,PROM1,NR1H3
GO:0001786	Phosphatidylserine binding	5	58	1.0	0.0170	9606.ENSP00000260356,9606.ENSP00000288266,9606.ENSP00000331831,9606.ENSP00000377372,9606.ENSP00000418525	THBS1,APPL1,GAS6,GAP43,MME
GO:0004620	Phospholipase activity	6	104	0.82	0.0295	9606.ENSP00000259486,9606.ENSP00000292303,9606.ENSP00000309757,9606.ENSP00000315011,9606.ENSP00000383364,9606.ENSP00000474412	ENPP2,CCR5,LPL,EDNRA,PLA2G2A,CCL5
GO:0005172	Vascular endothelial growth factor receptor binding	3	14	1.39	0.0295	9606.ENSP00000352264,9606.ENSP00000478319,9606.ENSP00000478570	CD2AP,GREM1,VEGFA
GO:0017129	Triglyceride binding	2	2	2.06	0.0322	9606.ENSP00000200676,9606.ENSP00000309757	CETP,LPL
GO:0032810	Sterol response element binding	2	2	2.06	0.0322	9606.ENSP00000348069,9606.ENSP00000477707	SREBF1,NR1H3
GO:0004672	Protein kinase activity	14	568	0.45	0.0365	9606.ENSP00000215832,9606.ENSP00000268035,9606.ENSP00000278616,9606.ENSP00000306124,9606.ENSP00000311005,9606.ENSP00000339916,9606.ENSP00000346148,9606.ENSP00000351908,9606.ENSP00000356832,9606.ENSP00000371067,9606.ENSP00000390651,9606.ENSP00000393312,9606.ENSP00000398048,9606.ENSP00000474412	MAPK1,IGF1R,ATM,PRKCE,MAPK7,LIMK2,PRKAA1,MAP3K5,SGK1,JAK2,IRAK4,FGFR1,ALPK1,CCL5
GO:0004566	Beta-glucuronidase activity	2	3	1.88	0.0489	9606.ENSP00000369442,9606.ENSP00000384262	KL,HPSE
GO:0004949	Cannabinoid receptor activity	2	3	1.88	0.0489	9606.ENSP00000358513,9606.ENSP00000363596	CNR1,CNR2
GO:0005201	Extracellular matrix structural constituent	6	119	0.76	0.0489	9606.ENSP00000255409,9606.ENSP00000258341,9606.ENSP00000260356,9606.ENSP00000261037,9606.ENSP00000351807,9606.ENSP00000363827	CHI3L1,LAMC1,THBS1,COL8A1,ELN,HSPG2
