#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
hsa04512	ECM-receptor interaction	4	88	0.72	0.0330	9606.ENSP00000258341,9606.ENSP00000260356,9606.ENSP00000355361,9606.ENSP00000363827	LAMC1,THBS1,CD47,HSPG2
hsa05165	Human papillomavirus infection	8	325	0.45	0.0331	9606.ENSP00000215832,9606.ENSP00000257430,9606.ENSP00000258341,9606.ENSP00000260356,9606.ENSP00000278616,9606.ENSP00000356438,9606.ENSP00000361021,9606.ENSP00000478570	MAPK1,APC,LAMC1,THBS1,ATM,PTGS2,PTEN,VEGFA
hsa04930	Type II diabetes mellitus	3	46	0.88	0.0338	9606.ENSP00000215832,9606.ENSP00000306124,9606.ENSP00000345708	MAPK1,PRKCE,KCNJ11
hsa04640	Hematopoietic cell lineage	4	91	0.7	0.0356	9606.ENSP00000222139,9606.ENSP00000226279,9606.ENSP00000310036,9606.ENSP00000418525	EPOR,CD38,CD34,MME
hsa05222	Small cell lung cancer	4	92	0.7	0.0361	9606.ENSP00000258341,9606.ENSP00000356438,9606.ENSP00000361021,9606.ENSP00000381185	LAMC1,PTGS2,PTEN,BCL2
hsa05226	Gastric cancer	5	144	0.6	0.0361	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000257430,9606.ENSP00000261769,9606.ENSP00000381185	MAPK1,TGFB1,APC,CDH1,BCL2
hsa05224	Breast cancer	5	145	0.6	0.0363	9606.ENSP00000215832,9606.ENSP00000257430,9606.ENSP00000268035,9606.ENSP00000361021,9606.ENSP00000393312	MAPK1,APC,IGF1R,PTEN,FGFR1
hsa04217	Necroptosis	5	149	0.59	0.0396	9606.ENSP00000229135,9606.ENSP00000265333,9606.ENSP00000341208,9606.ENSP00000371067,9606.ENSP00000381185	IFNG,VDAC1,STAT5A,JAK2,BCL2
hsa04218	Cellular senescence	5	150	0.58	0.0396	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000265333,9606.ENSP00000278616,9606.ENSP00000361021	MAPK1,TGFB1,VDAC1,ATM,PTEN
hsa04913	Ovarian steroidogenesis	3	50	0.84	0.0396	9606.ENSP00000268035,9606.ENSP00000356438,9606.ENSP00000360247	IGF1R,PTGS2,CYP2J2
hsa05132	Salmonella infection	6	209	0.52	0.0396	9606.ENSP00000215832,9606.ENSP00000363641,9606.ENSP00000381185,9606.ENSP00000390651,9606.ENSP00000400175,9606.ENSP00000401399	MAPK1,TXN,BCL2,IRAK4,RHOA,MYD88
hsa05231	Choline metabolism in cancer	4	96	0.68	0.0396	9606.ENSP00000215832,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000376865	MAPK1,PDGFB,PDGFA,PDGFD
hsa04972	Pancreatic secretion	4	98	0.67	0.0411	9606.ENSP00000226279,9606.ENSP00000383364,9606.ENSP00000400175,9606.ENSP00000419313	CD38,PLA2G2A,RHOA,TRPC1
hsa05146	Amoebiasis	4	100	0.66	0.0435	9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000248553,9606.ENSP00000258341	TGFB1,IFNG,HSPB1,LAMC1
hsa04530	Tight junction	5	156	0.57	0.0442	9606.ENSP00000216181,9606.ENSP00000306124,9606.ENSP00000346148,9606.ENSP00000351908,9606.ENSP00000400175	MYH9,PRKCE,PRKAA1,MAP3K5,RHOA
hsa04660	T cell receptor signaling pathway	4	101	0.66	0.0442	9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000354782,9606.ENSP00000400175	MAPK1,IFNG,CD247,RHOA
hsa05163	Human cytomegalovirus infection	6	218	0.5	0.0443	9606.ENSP00000215832,9606.ENSP00000292303,9606.ENSP00000356438,9606.ENSP00000400175,9606.ENSP00000474412,9606.ENSP00000478570	MAPK1,CCR5,PTGS2,RHOA,CCL5,VEGFA
